kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"403834","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0401","2",10250000
"403834","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0401","2",20528000
"403834","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0401","2",225910000
"403826","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","2251","2",48134000
"403826","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2251","2",2584000
"403826","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","2251","2",15817000
"403826","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2251","2",210460000
"403838","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2451","2",120230000
"403838","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","2451","2",370000000
"403838","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2451","2",27500000
"245124","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2451","2",26220000
"245124","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2451","2",486103000
"403838","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","2451","2",12600000
"403838","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","2451","2",70200000
"403838","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2451","2",26169000
"427582","032","03212","521131","03212DL","2376","SAC","2","A","0","00000001","1312","2",5000000
"427582","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1312","2",5526000
"427582","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1312","2",728772000
"427582","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","1312","2",39000000
"427582","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1312","2",16000000
"427582","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1312","2",456992000
"427582","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1312","2",458350000
"427582","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1312","2",3000000
"427582","032","03212","521119","03212WA","2378","EBD","2","A","0","00000001","1312","2",29052000
"403839","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","1905","2",101650000
"403839","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1905","2",1175000000
"403839","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1905","2",2851060000
"427602","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1905","2",8400000
"427602","032","03212","521241","03212DL","2376","SAC","2","A","0","00000001","1905","2",12150000
"427602","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1905","2",2306857000
"427602","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1905","2",60000000
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",1574888000
"403839","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1905","2",26700000
"427602","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1905","2",7480000
"427602","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1905","2",42000000
"238755","032","03212","533121","03212DL","2375","RBQ","2","A","0","00000001","2151","2",350000000
"238755","032","03212","522191","03212DL","2375","SCC","2","A","0","00000001","2151","2",2400000
"238755","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2151","2",225000
"238755","032","03212","522151","03212DL","2375","DDA","2","A","0","00000001","2151","2",2400000
"427618","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2151","2",12000000
"238755","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","2151","2",3545449000
"427618","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","2151","2",8100000
"427618","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2151","2",1040148000
"238755","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","2151","2",3975000
"238755","032","03212","524114","03212WA","2378","EBA","2","A","0","00000001","2151","2",12300000
"238755","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",38700000
"238755","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2151","2",89075000
"238755","032","03212","521211","03212DL","2375","DDA","2","A","0","00000001","2151","2",123950000
"238755","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","2151","2",16400000
"427618","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2151","2",87000
"238755","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2151","2",24120000
"238755","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2151","2",100000
"238755","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2151","2",120000
"238755","032","03212","521219","03212DL","2375","SCC","2","D","0","00000001","2151","2",1800000
"238755","032","03212","522192","03212WA","2378","EBA","2","A","0","00000001","2151","2",2650000
"238755","032","03212","524111","03212DL","2375","SCC","2","D","0","00000001","2151","2",17925000
"427630","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","3351","2",12000000
"634146","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","3351","2",238335000
"427630","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","3351","2",56386000
"634146","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3351","2",51000
"634146","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","3351","2",2280000
"427630","032","03212","522192","03212DL","2376","SAC","2","A","0","00000001","3351","2",11100000
"634146","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","3351","2",17340000
"634146","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","3351","2",620221000
"427630","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","3351","2",11200000
"403837","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0209","2",61074000
"403837","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0209","2",21417000
"403837","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","0209","2",3600000
"403837","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0209","2",76560000
"403837","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0209","2",311196000
"403837","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","0209","2",139981000
"403837","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0209","2",6000000
"403837","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0209","2",115200000
"403837","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0209","2",65000
"403837","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","0209","2",375660000
"238762","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","0511","2",2400000
"238762","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","0511","2",28250000
"238762","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0511","2",17820000
"238762","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0511","2",181254000
"238762","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0511","2",499720000
"238762","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0511","2",27875797000
"238762","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0511","2",3704142000
"238762","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0511","2",103310000
"238762","032","03212","524114","03212DL","2375","QDD","2","A","0","00000001","0511","2",30000000
"238762","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","0511","2",332750000
"238762","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0511","2",65701000
"403820","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2007","2",102139000
"403820","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2007","2",715750000
"403820","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","2007","2",8160000
"352595","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2007","2",195000000
"403820","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2007","2",59530000
"403820","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2007","2",249073000
"352595","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2007","2",76912000
"403820","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2007","2",4873000
"352595","032","03212","522192","03212WA","2378","EBA","2","A","0","00000001","2007","2",1200000
"403820","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2007","2",17245000
"352595","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2007","2",2842000
"352595","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2007","2",2850000
"239188","032","03212","525115","03212WA","2378","EBA","2","F","0","00000001","0354","2",5138000
"239188","032","03212","525112","03212DL","2375","DCC","2","F","0","00000001","0354","2",43008000
"237373","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0354","2",26762000
"237373","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0354","2",179050000
"237373","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0354","2",1083017000
"239188","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",1140956000
"237373","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0354","2",31182000
"237373","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0354","2",5000000
"239188","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","0354","2",1381254000
"237373","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0354","2",23499000
"237373","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",282936000
"239188","032","03212","525112","03212DL","2375","DDA","2","F","0","00000001","0354","2",30000000
"403875","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0953","2",2280000
"403875","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0953","2",6480000
"403875","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0953","2",231000000
"403875","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0953","2",43724000
"403875","032","03212","521841","03212WA","2378","EBA","2","A","0","00000001","0953","2",11124000
"403875","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0953","2",7000000
"238741","032","03212","522192","03212DL","2375","QDD","2","A","0","00000001","0751","2",415000
"238741","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0751","2",3122107000
"238741","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","0751","2",9190455000
"238741","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0751","2",45663000
"238741","032","03212","521241","03212DL","2375","SCC","2","A","0","00000001","0751","2",11000000
"238741","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0751","2",72355000
"238741","032","03212","522151","03212DL","2375","SCC","2","D","0","00000001","0751","2",2000000
"238741","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","0751","2",19043000
"403827","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2201","2",25875000
"403827","032","03212","524111","03212DL","2375","DDA","2","A","0","00000001","2201","2",163920000
"440013","032","03212","521219","03212DL","2376","SDA","2","A","0","00000001","2202","2",3000000
"403827","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2201","2",1195501000
"440013","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","2202","2",10350000
"403827","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","2201","2",2344040000
"440013","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2202","2",36445000
"440013","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2202","2",113178000
"403827","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2201","2",26536077000
"440013","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2202","2",134498000
"403827","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","2201","2",1718600000
"403828","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1907","2",99981000
